ci1	ci2	or_mean	or_se	lor_mean	lor_se
0.25476182273469583	0.6078469838121148	0.4313044032734053	0.08827129026935474	-0.9326291494218475	0.21739852468483623
0.36034232716081654	0.7268350139962649	0.5435886705785408	0.0916231717088621	-0.6698782793204147	0.17541125562943322
0.28468707680792565	0.6025015626192409	0.4435943197135833	0.07945362145282882	-0.881514849052585	0.18742491449540044
0.1509836644230284	0.47478106034048573	0.31288236238175704	0.08094934897936433	-1.3177425687268283	0.28642053096074904
0.28827144379075686	0.6335419828785479	0.4609067133346524	0.08631763477194776	-0.8501408698357443	0.19685592986736816
0.5575076594894984	0.7279770055067463	0.6427423324981223	0.04261733650431196	-0.4508824269371511	0.06669830490523765
0.0745198973111289	0.37473216610658433	0.22462603170885662	0.07505306719886386	-1.789116421580322	0.4037863448367759
0.38067075049647847	0.6339902241537902	0.5073304873251343	0.06332986841432794	-0.7107710966860423	0.127524676353232
0.3495112034108462	0.617826280823532	0.4836687421171891	0.06707876935317145	-0.7663838111571798	0.1424179255629791
0.4426638424895732	0.7363075518749526	0.5894856971822628	0.07341092734634484	-0.5605259978466992	0.12720930985282652
0.1611847240882005	0.5000775816321696	0.3306311528601851	0.08472321438599228	-1.2590981232264975	0.2830530469471586
0.34399681566576645	0.6807858935184596	0.512391354592113	0.0841972694631733	-0.7258151504117929	0.17065386401267635
0.4461905682219938	0.7663606749341801	0.606275621578087	0.08004252667804658	-0.5365557501330152	0.13522669253974653
0.46220900016816396	0.7917770529134073	0.6269930265407856	0.08239201318631083	-0.5026067672601305	0.13456567080873696
0.15591660239698582	0.4871106975383933	0.32151364996768955	0.08279852378535188	-1.288848945711955	0.2847925344947533
0.3192141064815404	0.6560031843342335	0.48760864540788695	0.08419726946317328	-0.7817414285134289	0.18007589631581916
0.4075440207877692	0.6728039883824208	0.540174004585095	0.06631499189866291	-0.6469537839839362	0.12532627083933473
0.3901337119290708	0.691020551094643	0.5405771315118569	0.07522170979139305	-0.6554257310414467	0.1429200082384124
0.4217847474246196	0.717420993216501	0.5696028703205602	0.07390906144797035	-0.5976763118339583	0.13279193021931845
0.4413398117812452	0.718642042982191	0.5799909273817181	0.06932555780023646	-0.5741660256092677	0.12188706319456234
0.2699670606312984	0.5578706070573544	0.4139188338443264	0.071975886606514	-0.9465417777863505	0.18145677365079485
0.17960513493256017	0.5182674724875821	0.3489363037100711	0.08466558438875549	-1.187129173209603	0.2649326796873085
0.28827144379075686	0.6335419828785479	0.4609067133346524	0.08631763477194776	-0.8501408698357443	0.19685592986736816
0.19226743442597793	0.5463043980493616	0.36928591623766976	0.08850924090584592	-1.1267234707440013	0.2610722588715888
0.35774038567003036	0.6629662516072065	0.5103533186386184	0.07630646648429402	-0.7194894639945795	0.15422913567474647
0.28468707680792565	0.6025015626192409	0.4435943197135833	0.07945362145282882	-0.881514849052585	0.18742491449540044
0.4907336395246389	0.78992184299333	0.6403277412589845	0.07479705086717278	-0.4738375277072536	0.1190081281860821
0.5402718226953289	0.7329574262621943	0.6366146244787616	0.04817140089171634	-0.4631752754964718	0.0762538076082511
0.19226743442597793	0.5463043980493616	0.36928591623766976	0.08850924090584592	-1.1267234707440013	0.2610722588715888
0.40115722956535715	0.6982784760239995	0.5497178527946783	0.07428031161466059	-0.6362695639220839	0.13856613546146423
0.35231293000212627	0.616053982668403	0.48418345633526466	0.0659352631665692	-0.7638280888570037	0.13970370188534353
0.41400032803691966	0.6908035256122425	0.552401926824581	0.0692007993938307	-0.625894170927199	0.12799717093511417
0.3040505887162649	0.64513620146269	0.47459339508947745	0.08527140318660628	-0.8144275002949135	0.18806684043739016
0.37917668197000143	0.5754203480777365	0.47729851502386894	0.04906091652693376	-0.761203734158222	0.10427463451447277
0.4461905682219938	0.7663606749341801	0.606275621578087	0.08004252667804658	-0.5365557501330152	0.13522669253974653
0.3927165496559243	0.6191645012360457	0.505940525445985	0.05661198789503036	-0.7070257317135853	0.11382072165919498
0.14635474527905926	0.46304464455442007	0.30469969491673965	0.07917247481884021	-1.3458268236042983	0.28794750929171764
0.4089005804269635	0.7295709687311371	0.5692357745790503	0.08016759707604341	-0.6047909319034502	0.14474615011260278
0.2793541919668476	0.6190232059106163	0.4491886989387319	0.08491725348594219	-0.8774436573445809	0.19891556984956188
0.42575222581181743	0.673957862952877	0.5498550443823472	0.06205140928526488	-0.6242427096863984	0.1148275108940874
0.34804570998428846	0.5863258787312148	0.46718579435775165	0.05957004218673158	-0.7946504971146583	0.13038548009458267
0.3223103181735983	0.6053017708881429	0.4638060445308706	0.07074786317863614	-0.8171343134671762	0.15755308150775568
0.4975099493270363	0.7864564457484947	0.6419831975377654	0.0722366241053646	-0.4691788296298812	0.11448044715313475
0.282579006783499	0.5782152525753804	0.4303971296794397	0.07390906144797035	-0.9058030839014273	0.17899700678225103
0.32820711450371803	0.5825236846839523	0.45536539959383515	0.06357914254505857	-0.8272479285930653	0.14343124731290352
0.3987249071943833	0.666599650355953	0.5326622787751681	0.06696868579039243	-0.6625245965782276	0.12847947947553504
0.33801781373723455	0.6619821862627655	0.5	0.08099109313138274	-0.7485866569495532	0.16803501228686968
0.20400307445511998	0.5487546447826517	0.37637885961888584	0.08618789258188292	-1.0948620323626137	0.2473790910152199
0	0.0450640350676923	0.02253201753384615	0.011266008766923075	-Inf	Inf
0	0.04296491962956506	0.02148245981478253	0.010741229907391264	-Inf	Inf
0.9778912170183289	1	0.9889456085091645	0.005527195745417768	-0.01117842258822406	0.00558921129411203
0.3886389785915192	0.6241518361712991	0.5063954073814092	0.05887821439494498	-0.7082330274535389	0.11843570721958153
0.42111772188209984	0.7612918895466585	0.5912048057143792	0.08504354191613966	-0.5687906470586122	0.14802610645286304
0.3762035808908743	0.6237964191091256	0.5	0.061898209554562836	-0.724778029424805	0.12642340707641855
0.4503441243589754	0.7243200629622442	0.5873320936606098	0.06849398465081719	-0.5601325880192506	0.11880533982538177
0.33801781373723455	0.6619821862627655	0.5	0.08099109313138274	-0.7485866569495532	0.16803501228686968
0.33317540533769563	0.547458792971375	0.4403170991545353	0.053570846908419845	-0.8507771345146495	0.12415452520573464
0.35050049030628755	0.5855458179220887	0.46802315411418816	0.05876133190395029	-0.7918020091437781	0.12829558224399032
0.33226918232367386	0.573381335371861	0.4528252588477674	0.06027803826204678	-0.8290070626542523	0.1364013928963046
0.3242692700213209	0.6757307299786791	0.5	0.08786536498933956	-0.759070819380017	0.1835551043265467
0.1509836644230284	0.47478106034048573	0.31288236238175704	0.08094934897936433	-1.3177425687268283	0.28642053096074904
0.2591982722330808	0.5312122486789042	0.39520526045599247	0.06800349411145584	-0.991377801436226	0.1793920894287215
0.2805110812670126	0.5355033898577284	0.4080072355623705	0.06374807714767895	-0.9478450541196481	0.16164849763590572
0.3016245422922003	0.5677301833191022	0.4346773628056513	0.06652641025672547	-0.8823406375010349	0.15811581750503895
0.3840582888596791	0.6297927815803176	0.5069255352199984	0.06143362318015963	-0.7096626879184976	0.12364912804501373
0.426185789404792	0.6707701523210674	0.5484779708629297	0.06114609072906885	-0.6261043240464353	0.11338778918899702
0.5038750772240245	0.7058238763489708	0.6048494767864976	0.050487199781236586	-0.5169082219116429	0.08425934118644719
0.3079634436047323	0.6645555216114442	0.48625948260808827	0.08914801950167796	-0.7932055214997348	0.1922843355740101
0.3997587543255665	0.5163550191640757	0.4580568867448211	0.02914906620962729	-0.7889273782249531	0.06398332489090325
0.4293680164282458	0.5115085596465043	0.4704382880373751	0.020535135804564633	-0.7579159199856558	0.04376248032847466
0.48437929867740215	0.5821290116263771	0.5332541551518897	0.024437428237243736	-0.6329750952898452	0.04595595446761505
0.44469453892825817	0.5152538332141705	0.47997418607121434	0.017639823571478086	-0.7367316408037285	0.0368180105436898
0.17287422152603923	0.5281200447898804	0.35049713315795983	0.08881145581596028	-1.1968113278358108	0.27918983213735726
0.4978277353010904	0.809119020953654	0.6534733781273722	0.07782282141314088	-0.45465521325709735	0.12142298079606278
0.43227240756201923	0.7300254221893003	0.5811489148756598	0.07443825365682027	-0.576687618467338	0.13100584896905704
0.3787200160874645	0.6833991770025765	0.5310595965450204	0.076169790228778	-0.6758171171543002	0.14757048679182283
0.3091964743877575	0.5859996719630803	0.4475980731754189	0.06920079939383071	-0.854107206948654	0.1598355788767038
0.4450478233706892	0.7579890328213115	0.6015184280960003	0.07823530236265556	-0.5433299481796798	0.13312179308088792
0.23870811045334156	0.5788822781179002	0.40879519428562083	0.08504354191613965	-0.9895849550038729	0.22146440680488855
0.4450478233706892	0.7579890328213115	0.6015184280960003	0.07823530236265556	-0.5433299481796798	0.13312179308088792
0.36417797092133275	0.6799594911397742	0.5220687310305534	0.07894538005461035	-0.6979173270852154	0.15609763632274204
0.21849959849856906	0.5781304108659586	0.39831500468226383	0.0899077030918474	-1.0344634567034334	0.24325382263994996
0.18013864805205662	0.49785328351339686	0.3389959657827267	0.07942865886533507	-1.2057391572111178	0.2541446502141412
0.21100031642399278	0.5630775449030734	0.38703893066353307	0.08801930711977016	-1.0651167855101429	0.24538943017863796
0	0.0535696541270968	0.0267848270635484	0.0133924135317742	-Inf	Inf
0.36815652928687925	0.6175989199394737	0.49287772461317647	0.06236059766314861	-0.7405815545010801	0.12933276271265734
0	0.09739375591449195	0.048696877957245976	0.024348438978622988	-Inf	Inf
0.3474368092863929	0.7090601770939846	0.5282484931901887	0.09040584195189792	-0.7004936771653656	0.17833939856383685
0.36945647356998335	0.6711213130726599	0.5202888933213217	0.07541620987566913	-0.6972638538130602	0.1492292449531778
0.42099724937311955	0.7524576235233263	0.5867274364482229	0.0828650935375517	-0.574769788538082	0.14517959516927642
0.23142440166214281	0.5653619525515746	0.39839317710685873	0.08348438772235794	-1.0168955732225777	0.22330322213000972
0.4356397117713901	0.7783345695745033	0.6069871406729467	0.0856737144507783	-0.5407692678130235	0.1450852292914664
0.46806896371973145	0.8142809082834339	0.6411749360015827	0.08655298614092562	-0.48229475594273236	0.13842243980122118
0.37427345060922085	0.7453924500967369	0.5598329503529789	0.09277974987187902	-0.6383065090077003	0.17223104417964652
0.420998669404853	0.7443322031137671	0.58266543625931	0.08083338342722854	-0.5801967200532775	0.14246444290500837
0.3039071135156736	0.6115278775270854	0.4577174955213795	0.07690519100285294	-0.8414139540221998	0.17480960894435932
0.21473211811438903	0.5507688358126774	0.38275047696353326	0.0840091794245721	-1.067402041779294	0.2354809740950835
0.24775831412448515	0.4219139242890019	0.3348361192067435	0.04353890254112918	-1.1291277522203043	0.1330868977950738
0.3721686909287839	0.6143526162701817	0.4932606535994828	0.06054598133534944	-0.7377971396678451	0.12530545879451752
0.2793541919668476	0.6190232059106163	0.4491886989387319	0.08491725348594219	-0.8774436573445809	0.19891556984956188
0.2925883500398798	0.6150932054659868	0.4538407777529333	0.08062621385652674	-0.8574850377778275	0.18575178436117584
0.318775582044042	0.5309337740234163	0.42485467803372917	0.05303954799484359	-0.8881929566042244	0.12753748586632804
0.3749825497349763	0.6410872721994677	0.508034910967222	0.06652618061612285	-0.7127327346932032	0.13407152672066414
0.30539135394074357	0.5190879938174442	0.4122396738790939	0.053424159969175156	-0.9209215312323438	0.1326198329863083
0.27171478161238344	0.47357073495039315	0.37264275828138826	0.05046398833450243	-1.0252281749701402	0.13888709244588837
0.247041182768143	0.44342158376059115	0.3452313832643671	0.04909510024811204	-1.1057172647639537	0.14624147981679358
0.20491734696948188	0.49919498929429984	0.3520561681318909	0.07356941058120449	-1.139953533054117	0.22259751680273385
0.28176459486209915	0.47817163018398545	0.3799681125230423	0.049101758830471576	-1.0022344393128417	0.13222444366911515
0.37181074720651885	0.6990521969924923	0.5354314720995056	0.08181036244649337	-0.6737000819794673	0.1578351081260962
0.24994940436493385	0.48691341817791045	0.36843141127142215	0.05924100345324415	-1.0530828609649752	0.16670695158864485
0.2843784488274557	0.5001162569410087	0.3922473528842322	0.053934452028388244	-0.9751820276553274	0.1411336669751181
0.4094255272395581	0.6660856620336977	0.5377555946366279	0.06416503369853489	-0.6496686249657406	0.12166581496257671
0.41400032803691966	0.6908035256122425	0.552401926824581	0.0692007993938307	-0.625894170927199	0.12799717093511417
0.32724921563499487	0.5663535545133642	0.44680138507417955	0.05977608471959234	-0.8427850061047435	0.13712413246377628
0.33226918232367386	0.573381335371861	0.4528252588477674	0.06027803826204678	-0.8290070626542523	0.1364013928963046
0.37654726011007555	0.6882381209776504	0.532392690543863	0.0779227152168937	-0.675166054808267	0.15077282997537475
0.17960513493256017	0.5182674724875821	0.3489363037100711	0.08466558438875549	-1.187129173209603	0.2649326796873085
0.3478022093573409	0.6758192190343923	0.5118107141958667	0.08200425241926286	-0.7239754954357688	0.1660729146337892
0.391592485688175	0.5825715848269354	0.4870820352575552	0.047744774784690094	-0.7389183829696179	0.09930758714171961
0.1914464114336216	0.4481297453437747	0.31978807838869816	0.06417083347753827	-1.2279099118661385	0.2126187167562094
0.39620801701427116	0.7218923703235907	0.5590501936689309	0.08142108832732987	-0.6258475664660043	0.14998417184522395
0.22457614358043196	0.5524319775491875	0.38850406056480974	0.08196395849218888	-1.0434827152046935	0.22502887223842202
0.21091990535857585	0.4747449648327018	0.3428324350956388	0.06595626486853148	-1.1506271741539562	0.20282481943684688
0.1668236374229595	0.5137298295927499	0.3402767335078547	0.08672654804244762	-1.2284379315022562	0.2811900782132458
0.23698410055174315	0.5935507534235236	0.41526742698763336	0.08914166321794512	-0.9806973897544775	0.22953241831123902
0.0745198973111289	0.37473216610658433	0.22462603170885662	0.07505306719886386	-1.789116421580322	0.4037863448367759
0.12489397191676196	0.43255884969403813	0.27872641080540006	0.07691621944431903	-1.4591635097509037	0.3105633082704681
0.1288173915835083	0.4436153683051065	0.2862163799443074	0.07869949418039955	-1.431078413100011	0.30914051675251963
0.36034232716081654	0.7268350139962649	0.5435886705785408	0.0916231717088621	-0.6698782793204147	0.17541125562943322
0.15591660239698582	0.4871106975383933	0.32151364996768955	0.08279852378535188	-1.288848945711955	0.2847925344947533
0.24547595073865164	0.6092407775079074	0.42735836412327954	0.09094120669231394	-0.9500490104599283	0.22725364320870906
0.24547595073865164	0.6092407775079074	0.42735836412327954	0.09094120669231394	-0.9500490104599283	0.22725364320870906
0.3129702858680275	0.6870297141319726	0.5	0.09351485706598626	-0.7685123809804737	0.19656732264847476
0.24038789364403548	0.5661384613904705	0.403263177517253	0.08143764193660877	-0.9972090180356961	0.21414620938563947
0.21849959849856906	0.5781304108659586	0.39831500468226383	0.0899077030918474	-1.0344634567034334	0.24325382263994996
0.3252587801247256	0.5470797080206516	0.43616924407268864	0.055455231973981514	-0.8631474678124207	0.12999334956923034
0.22914559716823826	0.4886866175068504	0.3589161073375443	0.06488525508465304	-1.0947157704541381	0.1893409557557974
0.18251944764587358	0.45415243650524584	0.3183359420755597	0.06790824721484306	-1.2451104616315276	0.2278940437811471
0.1668236374229595	0.5137298295927499	0.3402767335078547	0.08672654804244762	-1.2284379315022562	0.2811900782132458
0.19632909294904954	0.51352675516066415	0.35492792405485685	0.07929941555290365	-1.1472080647796201	0.24037745866743873
0.38299075116428966	0.7137585009994039	0.5483746260818467	0.08269193745877855	-0.6484775231200545	0.15563345768456216
0.2265576488285936	0.5939650699481813	0.4102613593883875	0.09185185527989692	-1.002845306189443	0.2409552700199195
0.18013864805205662	0.49785328351339686	0.3389959657827267	0.07942865886533507	-1.2057391572111178	0.2541446502141412
0.27720674779962773	0.5903887292371299	0.43379773851837883	0.07829549535937555	-0.9049828825873856	0.1890043933318912
0.3330513538648937	0.6453532269489863	0.48920229040694	0.07807546827102316	-0.7687080292431703	0.1653752779190335
0.4322698166808978	0.6983754577077996	0.5653226371943487	0.06652641025672545	-0.5988518629336543	0.11992672356017045
0.39620801701427116	0.7218923703235907	0.5590501936689309	0.08142108832732987	-0.6258475664660043	0.14998417184522395
0.3330513538648937	0.6453532269489863	0.48920229040694	0.07807546827102316	-0.7687080292431703	0.1653752779190335
0.3242692700213209	0.6757307299786791	0.5	0.08786536498933956	-0.759070819380017	0.1835551043265467
0.3136464728436984	0.4089847433865148	0.3613156081151066	0.0238345676357041	-1.0267831179439106	0.06635284603768471
0.19080138209671815	0.3529636576404992	0.2718825198686087	0.04054056888594526	-1.3489562282546603	0.1537830240230174
0.30008695253324236	0.4982559215074348	0.3991714370203386	0.04954224224354811	-0.9501622199466606	0.12676039229890715
0.1797615727739676	0.33144822070773594	0.25560489674085174	0.03792166198344209	-1.4102037901803806	0.1529600558320363
0.22969185021102367	0.36324189943127816	0.2964668748211509	0.03338751230506362	-1.2418514635492452	0.11458259325541847
0.3345157029289515	0.581214954104013	0.45786532851648226	0.06167481279376538	-0.8188530369737352	0.13810920953040293
0.265407935856491	0.41086872519105133	0.3381383305237712	0.03636519733364009	-1.107984387485637	0.10925143427574815
0.6109190803258866	0.9101957554572987	0.7605574178915926	0.07481916878285302	-0.2934431766956418	0.09967379498871852
0.5128893024616067	0.8440833976030142	0.6784863500323104	0.08279852378535188	-0.4185996093567055	0.12454781620737772
0.5158916795538282	0.7960402644190006	0.6559659719864144	0.07003714621629309	-0.4449819849294779	0.10843823697669011
0.618639858942608	0.7840872362956355	0.7013635476191218	0.041361844338256876	-0.3617334903650378	0.05924924816421167
0.6307458301481982	0.8280244533925751	0.7293851417703867	0.04931965581109424	-0.3247824471875934	0.0680349276187217
0.5811494845208737	0.733500507840277	0.6573249961805754	0.03808775582985083	-0.4263371279692243	0.0582050694609999
0.4878925055384315	0.6900774264736517	0.5889849660060416	0.05054623023380504	-0.5443058241673573	0.0866771743809264
0	0.06266748091448493	0.031333740457242465	0.015666870228621232	-Inf	Inf
0	0.05435884717012196	0.02717942358506098	0.01358971179253049	-Inf	Inf
0	0.03103703169311156	0.01551851584655578	0.00775925792327789	-Inf	Inf
0	0.024133676190225772	0.012066838095112886	0.006033419047556443	-Inf	Inf
0	0.03769692162358751	0.018848460811793755	0.009424230405896877	-Inf	Inf
0	0.08604383629402845	0.043021918147014226	0.021510959073507113	-Inf	Inf
0	0.08041993976357587	0.04020996988178793	0.020104984940893966	-Inf	Inf
0	0.07706182705190068	0.03853091352595034	0.01926545676297517	-Inf	Inf
0.16503847193509305	0.38571040293898773	0.2753744374370404	0.05516798275097367	-1.377122555783533	0.21222705661667984
0	0.05280304279363979	0.026401521396819894	0.013200760698409947	-Inf	Inf
0.13944912001756982	0.4034951899715681	0.27147215499456895	0.06601151748849957	-1.4388230937078457	0.2656161908001339
0	0.011905443984505437	0.005952721992252719	0.0029763609961263593	-Inf	Inf
0	0.026955081583182827	0.013477540791591414	0.006738770395795707	-Inf	Inf
0	0.020858695349057377	0.010429347674528688	0.005214673837264344	-Inf	Inf
0	0.017169576510940532	0.008584788255470266	0.004292394127735133	-Inf	Inf
0	0.026005029351292674	0.013002514675646337	0.006501257337823169	-Inf	Inf
0.7020224433134424	0.8314042469210143	0.7667133451172283	0.032345450901892975	-0.2692145244779552	0.04228769022872403
0.1947936274911815	0.37866700471726744	0.2867303161042245	0.04596834430652148	-1.3034563385116784	0.1661791314406962
0	0.04927706089585926	0.02463853044792963	0.012319265223964815	-Inf	Inf
0.11561857411798011	0.25818070223526235	0.18689963817662122	0.03564053202932056	-1.7557771014262802	0.20084077923173693
0.6860803462136822	0.8566964232501855	0.7713883847319338	0.04265401925912582	-0.2657160952034274	0.05552222007534488
0.6865394767951982	0.8466848022664906	0.7666121395308444	0.040036331367823086	-0.271259169429437	0.05241619078107981
0.6774151888302771	0.8161906701312818	0.7468029294807794	0.034693870325251175	-0.2962891017696666	0.0465909074164694
0.725199183958246	0.9150874538715111	0.8201433189148786	0.04747206747831628	-0.20502228281936993	0.05814332127355977
0.6450191707824997	0.8684685253502065	0.7567438480663531	0.05586233864192669	-0.2897495873419388	0.07436282657135475
0.6606367589509866	0.8436677277803281	0.7521522433656573	0.04575774220733536	-0.29227383607247837	0.06113864335348863
0.3872555650224978	0.5067473916627366	0.4470014783426172	0.029872956660059707	-0.8142065350097182	0.06723194707947411
0.5034035255130864	0.6126628383156263	0.5580331819143564	0.027314828200634966	-0.588151853162639	0.04910566986988703
0.4356397117713901	0.7783345695745033	0.6069871406729467	0.0856737144507783	-0.5407692678130235	0.1450852292914664
0.3040505887162649	0.64513620146269	0.47459339508947745	0.08527140318660628	-0.8144275002949135	0.18806684043739016
0.5060409585374464	0.852654815245299	0.6793478868913727	0.08665346417696315	-0.4202690760478373	0.1304342955982921
0.27810762967640934	0.6037919829857288	0.44094980633106906	0.08142108832732986	-0.892136311252314	0.19380538592788776
0.30469562471174705	0.5867244393276558	0.44571003201970144	0.0705072036539772	-0.8608209803823539	0.1638104860212676
0.37836508008969466	0.6565704071235272	0.517467743606611	0.06955133175845814	-0.6963105369619411	0.13779259608093852
0.41595218009029994	0.6448955462285565	0.5304238631594282	0.05723584153456414	-0.6579259480833577	0.1096295144754898
0.35145968076083006	0.6045575385715867	0.4780086096662084	0.06327446445268915	-0.7744593551272412	0.13560046270575912
0.38394601733159694	0.6476870699978737	0.5158165436647353	0.0659352631665692	-0.6958004660419689	0.1307264250501749
0.46482699631640767	0.6488918893958285	0.5568594428561181	0.046016223269855216	-0.599289574996609	0.08340020927937404
0.4217847474246196	0.717420993216501	0.5696028703205602	0.07390906144797035	-0.5976763118339583	0.13279193021931845
0.3306059730517574	0.6984543492876587	0.5145301611697081	0.09196209405897533	-0.7328567421113165	0.18698564216995878
0.32622463010427943	0.603905044279291	0.46506483719178526	0.0694201035437529	-0.8122536951829042	0.153957695159219
0.35750199671976246	0.6127411917795764	0.48512159424966944	0.06380979876495349	-0.7592134816057672	0.13470042501390003
0.4200444090745396	0.6597541604629668	0.5398992847687532	0.05992743784710679	-0.6416414174503724	0.11287670997611754
0.4400629452181411	0.5785374999363931	0.5093002225772671	0.03461863867956301	-0.6840447083646106	0.06839639831149216
0.45536419620893054	0.5774790899543407	0.5164216430816356	0.030528723436352545	-0.667870397044992	0.05939367596600567
0.38495839156280776	0.5245875038193939	0.4547729476911008	0.034907278064146535	-0.7998815283141563	0.07736924804171716
0.42876665955767296	0.5555491679460443	0.4921579137518586	0.031695627097092824	-0.7173202939055072	0.06476106562008441
0.5296095550969828	0.6734497218795479	0.6015296384882654	0.035960041695641265	-0.5154785851682805	0.06006832362613064
0.37227103657891397	0.5038197005489825	0.43804536856394827	0.032887165992517134	-0.8368349544849082	0.07564907128250264
0.49396104182815387	0.6201963274235329	0.5570786846258434	0.031558821398844764	-0.5915089107668218	0.05689485841663171
0.42449212289235877	0.5489958849177125	0.4867440039050356	0.03112594050633842	-0.7282630813507502	0.06429937412694972
0.3580596173829325	0.5177772200431827	0.4379184187130576	0.03992940066506255	-0.8426329919061555	0.09221139276854584
0.3606943763244526	0.49849413182126534	0.429594254072859	0.03444993887420318	-0.857943871760662	0.08089020521932225
0.3940006987421093	0.5110916248221526	0.452546161782131	0.029272731520010836	-0.8013044980722837	0.06504904907818096
0.3943523985714631	0.5393405024995226	0.46684645053549284	0.036247025982014874	-0.7739592671453501	0.07827554483477486
0.3997903795956298	0.5580597332079171	0.47892505640177346	0.03956733840307183	-0.7500520969091157	0.08338141166934404
0.423157805994859	0.5988853474297073	0.5110215767122832	0.04393188535871208	-0.6863476057523523	0.08683124996843836
0.36622237978099337	0.5148996792166176	0.4405610294988055	0.03716932485890606	-0.8341488649967101	0.08518283503257473
0.36000766436481874	0.4835238085372564	0.42176573645103754	0.030879036043109417	-0.8741423405474473	0.0737438086544433
0.3579568492170698	0.4804087232376467	0.4191827862273583	0.030612968505144236	-0.8802304317103145	0.07355620052450526
0.3831553761017695	0.5874720122847492	0.4853136941932593	0.051079159045744935	-0.7456206815515269	0.10684700439434502
0.4649910125261717	0.6506036840164924	0.5577973482713321	0.04640316787258017	-0.5977959019752124	0.08397064975353033
0.45743504315257366	0.5784037507564671	0.5179193969545204	0.03024217690097336	-0.6648017549877041	0.0586593157697238
0.4635284573354395	0.5792317508111842	0.5213801040733118	0.028925823368936163	-0.6574700601300429	0.05570871955320744
0.4156990814259705	0.5524894779632283	0.4840942796945994	0.03419759913431446	-0.735557266306097	0.07111818806203712
0.43837734619673274	0.5700600426303079	0.5042186944135203	0.03292067410839378	-0.6933444021290376	0.06566540818787642
0.4853886616152846	0.6677007132534123	0.5765446874343485	0.04557801290953192	-0.563360292352379	0.07972252622893264
0.3921371956858043	0.5394635145398119	0.4658003551128081	0.0368315797135019	-0.7766618181428895	0.07974084664312395
0.3732242635569398	0.5279792305800639	0.45060174706850187	0.038688741755781034	-0.812137064652255	0.08671936629004581
0.3545314943618365	0.5319194338509574	0.44322546410639696	0.044346984872280226	-0.8341106682766692	0.10142371351909144
0.46004305346547075	0.7354835592054407	0.5977633063354557	0.0688601264349925	-0.541831145900357	0.1173020267440883
0.3015456507123413	0.6693940269482426	0.48546983883029193	0.09196209405897532	-0.8001081377666934	0.19936286226430455
0.5425404286360646	0.7191301725324222	0.6308353005842433	0.044147435974089405	-0.4706027822616137	0.07044494562557081
0.16851715074700246	0.49288000031517487	0.33069857553108867	0.0810907123920431	-1.244103645578567	0.26830705197110033
0.3065594328514013	0.6257515716862507	0.466155502268826	0.07979803470871236	-0.8255727356159385	0.17838544931325556
0.35134239381741605	0.6712209642287262	0.5112816790230712	0.07996964260282755	-0.7223254701960183	0.16183428991566112
0.6546848689318661	0.9323593473172428	0.7935221081245545	0.06941861959634418	-0.24681912403592257	0.08839107560951041
0.14839337115622434	0.28959405962660056	0.21899371539141244	0.03530017211759406	-1.5735818745125876	0.16715337174627215
0.14752154264262762	0.3418201188210528	0.2446708307318402	0.04857464404460629	-1.4936258553506354	0.21007760335086517
0.6436288083987662	0.7839053165653754	0.7137670624820709	0.0350691270416523	-0.34205006956856615	0.04929151697828497
0.6970215247164462	0.840464535433525	0.7687430300749856	0.03586075267926969	-0.2673697541910856	0.046784616280622145
0.7244529685881863	0.864903593023121	0.7946782808056536	0.03511265610873368	-0.23373783321243985	0.044300300899178385
0.22542980462735362	0.4462565948263053	0.33584319972682947	0.05520669754973792	-1.1483038119291407	0.1707213221269535
0.4712057994534928	0.6931739258916321	0.5821898626725625	0.05549203160953482	-0.5594673374253437	0.09649650072833753
0.4776978653201565	0.7005101132693944	0.5891039892947755	0.05570306198730947	-0.5473616516760498	0.09570758779108418
0.6900953321051367	0.8283156161301751	0.7592054741176559	0.0345550710062596	-0.2796432733945477	0.04564112753431341
0.5697502308863991	0.8076894190779018	0.6887198249821505	0.05948479704787568	-0.3880674411495124	0.08724488223265875
0.24175137009108727	0.4520245862118212	0.3468879781514542	0.05256830403018348	-1.1069320918159573	0.15645669273033866
0.5538660656651034	0.8814360041704489	0.7176510349177762	0.08189248462633636	-0.3585176293778688	0.11615737540629328
0.23339121708508534	0.4184293012653363	0.3259102591752108	0.046259521045062736	-1.1631432635643681	0.14594796329287674
0.6503504041249203	0.8131652944281765	0.7317578492765484	0.04070372257581406	-0.318532426998293	0.05585577553911931
0.14439924417630612	0.28569266843132834	0.21504595630381723	0.03532335606375556	-1.5940059593106675	0.1705836637312747
0.16166755717172746	0.3098273435279536	0.23574745034984051	0.03703994658905654	-1.4969766307357002	0.16261826885675368
0.24582067400161722	0.3347573101573601	0.29028899207948866	0.02223415903893572	-1.2487512166680668	0.07720087984039503
0.49185929407241086	0.5768586240826585	0.5343589590775347	0.02124983250256192	-0.6298603262333728	0.03985113240821317
0.4548965586614276	0.5431654141347436	0.49903098639808563	0.022067213868329008	-0.699013302417521	0.044335963530698796
0.46220900016816396	0.7917770529134073	0.6269930265407856	0.08239201318631083	-0.5026067672601305	0.13456567080873696
0.3742484283137492	0.6934405671485987	0.5338444977311739	0.07979803470871237	-0.6744625990055979	0.15418642812404
0.25460754990326306	0.6257265493907791	0.4401670496470211	0.09277974987187901	-0.9184368823473618	0.2247975284856581
